CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,NumSupportTickets,NumServicesSubscribed,PreviousComplaints,Churn
CUST102549,71.0,Female,10,65.21,570.2,One year,Mailed check,1,4,1,0
CUST102550,20.0,Male,50,48.94,2474.19,One year,Bank transfer,1,5,0,0
CUST102551,18.0,Female,5,52.21,233.69,Month-to-month,Credit card,1,3,0,0
CUST102552,68.0,Female,2,38.73,70.83,Month-to-month,Mailed check,3,4,0,1
CUST102553,47.0,Female,37,49.62,1968.18,Month-to-month,Bank transfer,3,5,0,0
CUST102554,30.0,Female,43,43.57,1745.53,Two year,Bank transfer,2,4,0,0
CUST102555,49.0,Male,4,30.03,119.12,One year,Credit card,1,1,0,0
CUST102556,18.0,Female,46,82.26,3592.46,Month-to-month,Mailed check,3,8,1,1
CUST102557,42.0,Female,28,64.66,1572.42,One year,Electronic check,0,6,0,0
CUST102558,47.0,Male,18,27.17,460.07,Two year,Credit card,3,1,1,0
CUST102559,55.0,Male,43,38.73,1585.48,One year,Electronic check,0,2,1,0
CUST102560,28.0,Male,13,63.35,884.43,Two year,Electronic check,2,5,0,0
CUST102561,43.0,Male,5,42.75,199.03,Month-to-month,Electronic check,1,2,0,1
CUST102562,29.0,Male,8,72.56,548.44,Month-to-month,Credit card,0,5,0,1
CUST102563,46.0,Female,17,81.83,1454.72,Month-to-month,Electronic check,3,8,0,0
CUST102564,29.0,Male,18,61.83,1157.17,Two year,Credit card,0,6,0,0
CUST102565,36.0,Male,39,54.91,2247.65,One year,Mailed check,2,4,1,0
CUST102566,28.0,Female,38,48.85,2020.48,One year,Electronic check,3,5,0,0
CUST102567,51.0,Female,21,76.57,1686.58,Two year,Mailed check,2,8,1,1
CUST102568,54.0,Female,36,34.0,1165.13,Month-to-month,Electronic check,0,1,0,1
CUST102569,39.0,Male,5,49.01,258.62,Month-to-month,Bank transfer,0,4,0,0
CUST102570,43.0,Female,1,56.33,55.04,Month-to-month,Bank transfer,2,6,0,1
CUST102571,22.0,Female,50,15.0,689.57,One year,Mailed check,2,1,1,0
CUST102572,38.0,Male,2,50.39,,Two year,Electronic check,1,4,0,0
CUST102573,41.0,Male,7,67.14,425.78,One year,Bank transfer,3,5,0,1
CUST102574,79.0,Female,29,67.03,1722.75,Month-to-month,Credit card,2,5,1,1
CUST102575,26.0,Female,13,26.89,313.26,Two year,Bank transfer,0,1,0,0
CUST102576,62.0,Female,50,58.07,2513.83,One year,Credit card,1,3,0,0
CUST102577,56.0,Female,8,57.16,490.26,Two year,Electronic check,1,5,1,0
CUST102578,46.0,Female,0,80.89,80.89,Month-to-month,Credit card,1,8,2,1
CUST102579,67.0,Female,9,21.46,192.5,Month-to-month,Electronic check,0,3,0,0
CUST102580,47.0,Male,21,46.42,1033.43,One year,Electronic check,1,4,0,0
CUST102581,47.0,Male,11,48.82,481.11,Month-to-month,Credit card,2,3,0,0
CUST102582,41.0,Male,18,38.51,745.46,One year,Credit card,0,1,0,0
CUST102583,59.0,Female,50,27.36,1335.98,Month-to-month,Bank transfer,0,2,0,1
CUST102584,57.0,Female,58,37.7,1895.33,Two year,Electronic check,2,2,0,0
CUST102585,33.0,Female,7,34.38,213.06,Month-to-month,Electronic check,1,1,0,0
CUST102586,24.0,Male,15,74.09,1030.49,Two year,Mailed check,1,7,1,0
CUST102587,39.0,Female,19,63.73,1042.43,One year,Credit card,1,8,0,0
CUST102588,31.0,Male,71,35.98,2368.92,Two year,Electronic check,2,2,0,0
CUST102589,41.0,Male,72,32.09,1998.53,Two year,Credit card,2,1,2,0
CUST102590,59.0,Female,6,50.42,274.99,One year,Electronic check,0,5,0,0
CUST102591,36.0,Female,31,39.97,,Two year,Credit card,2,3,1,0
CUST102592,41.0,Female,11,24.76,299.21,One year,Credit card,3,2,1,1
CUST102593,43.0,Male,0,37.44,37.44,Month-to-month,Mailed check,2,5,0,1
CUST102594,54.0,Male,0,42.22,42.22,Month-to-month,Mailed check,1,2,1,1
CUST102595,18.0,Male,15,49.97,765.81,Month-to-month,Credit card,4,4,0,1
CUST102596,34.0,Male,16,38.78,660.71,One year,Mailed check,0,1,0,0
CUST102597,,Female,1,32.86,31.11,Month-to-month,Bank transfer,3,1,1,1
CUST102598,59.0,Female,28,79.17,2369.5,Two year,Bank transfer,1,8,0,0
CUST102599,35.0,Female,8,57.33,428.84,Month-to-month,Electronic check,0,5,0,0
CUST102600,18.0,Male,20,78.53,1412.37,One year,Credit card,2,7,1,1
CUST102601,51.0,Female,9,57.74,484.54,Month-to-month,Electronic check,2,4,0,1
CUST102602,33.0,Male,4,44.58,178.74,Two year,Credit card,4,3,1,0
CUST102603,25.0,Female,13,90.84,1112.17,Month-to-month,Electronic check,0,8,1,1
CUST102604,33.0,Male,6,47.63,290.99,Month-to-month,Bank transfer,2,4,1,1
CUST102605,39.0,Male,18,66.02,1080.5,Month-to-month,Electronic check,0,7,0,0
CUST102606,34.0,Female,5,49.48,253.65,Two year,Electronic check,4,4,1,0
CUST102607,18.0,Female,17,67.64,1077.28,Two year,Electronic check,4,6,2,0
CUST102608,55.0,Male,4,32.39,124.89,One year,Bank transfer,2,3,0,0
CUST102609,60.0,Male,27,71.31,1905.03,Two year,Bank transfer,1,8,1,0
CUST102610,51.0,Female,34,45.58,1583.13,Month-to-month,Credit card,3,3,0,1
CUST102611,26.0,Male,3,46.75,127.58,Two year,Electronic check,2,4,0,0
CUST102612,39.0,Male,15,80.67,1281.43,Month-to-month,Bank transfer,3,8,0,1
CUST102613,42.0,Male,2,31.12,64.14,Month-to-month,Bank transfer,0,2,1,0
CUST102614,50.0,Male,22,78.16,1562.23,Month-to-month,Electronic check,3,6,1,1
CUST102615,51.0,Female,7,44.09,337.56,Month-to-month,Mailed check,0,2,0,0
CUST102616,32.0,Female,18,40.1,733.49,Two year,Mailed check,2,4,1,0
CUST102617,43.0,Female,17,29.74,486.93,One year,Mailed check,4,2,1,1
CUST102618,48.0,Female,62,48.8,2690.91,Two year,Electronic check,0,3,0,0
CUST102619,62.0,Male,19,86.82,1622.04,One year,Bank transfer,0,8,0,1
CUST102620,52.0,Male,21,41.67,779.86,Month-to-month,Electronic check,1,3,0,1
CUST102621,53.0,Male,12,24.9,286.06,One year,Bank transfer,1,2,0,0
CUST102622,43.0,Male,71,76.54,5174.46,Two year,Credit card,2,8,1,1
CUST102623,62.0,Male,36,37.87,1404.2,Two year,Bank transfer,2,3,2,0
CUST102624,48.0,Female,8,28.22,202.75,Month-to-month,Bank transfer,2,1,0,0
CUST102625,30.0,Female,45,55.63,2642.21,One year,Electronic check,4,3,1,0
CUST102626,62.0,Male,14,44.5,580.35,One year,Credit card,0,4,1,0
CUST102627,52.0,Female,42,49.79,2009.62,Two year,Electronic check,2,5,0,0
CUST102628,36.0,Female,42,33.13,1451.41,Two year,Bank transfer,3,2,1,0
CUST102629,35.0,Female,5,74.25,373.61,Month-to-month,Credit card,1,6,1,1
CUST102630,46.0,Female,29,62.42,1678.05,Two year,Bank transfer,0,7,1,0
CUST102631,48.0,Female,8,45.63,345.53,Month-to-month,Bank transfer,0,2,1,1
CUST102632,45.0,Female,8,72.62,538.23,Month-to-month,Mailed check,0,7,1,1
CUST102633,46.0,Female,8,68.13,544.33,Two year,Electronic check,2,7,0,0
CUST102634,66.0,Female,31,29.2,844.69,One year,Credit card,1,3,0,0
CUST102635,57.0,Male,6,47.65,294.88,Month-to-month,Electronic check,1,3,1,1
CUST102636,45.0,Male,0,80.63,80.63,Month-to-month,Bank transfer,1,8,0,1
CUST102637,55.0,Female,30,83.37,2217.04,Month-to-month,Electronic check,1,8,0,0
CUST102638,28.0,Male,5,50.79,235.56,One year,Credit card,4,5,0,1
CUST102639,48.0,Male,3,55.45,150.61,Month-to-month,Electronic check,0,5,0,1
CUST102640,67.0,Female,7,62.11,411.98,Two year,Mailed check,1,6,0,0
CUST102641,39.0,Male,11,49.2,529.83,Month-to-month,Bank transfer,1,4,1,1
CUST102642,30.0,Female,16,20.64,322.54,Month-to-month,Mailed check,0,1,1,0
CUST102643,33.0,Female,1,37.73,39.19,Month-to-month,Electronic check,1,4,2,1
CUST102644,27.0,Female,72,103.83,6707.95,One year,Mailed check,3,8,1,0
CUST102645,31.0,Male,30,55.09,1795.85,Two year,Electronic check,2,6,0,0
CUST102646,37.0,Male,9,35.45,298.54,One year,Mailed check,2,2,1,0
CUST102647,22.0,Female,9,27.82,231.62,Month-to-month,Mailed check,3,3,0,1
CUST102648,42.0,Female,14,34.02,486.42,Two year,Bank transfer,2,4,0,1
CUST102649,55.0,Female,24,74.78,1886.93,Two year,Electronic check,0,7,1,0
CUST102650,29.0,Male,4,43.39,163.95,Month-to-month,,2,3,1,1
CUST102651,63.0,Male,5,52.09,270.01,One year,Mailed check,1,3,0,0
CUST102652,49.0,Female,47,53.2,2677.76,One year,Electronic check,0,4,0,0
CUST102653,56.0,Male,7,48.8,355.85,Month-to-month,Mailed check,4,4,2,1
CUST102654,33.0,Female,11,66.4,,Month-to-month,Credit card,2,7,0,1
CUST102655,54.0,Male,49,93.99,4867.3,One year,Electronic check,2,8,1,0
CUST102656,27.0,Male,26,81.43,2209.53,One year,Bank transfer,1,7,1,0
CUST102657,54.0,Male,10,48.03,488.62,Month-to-month,Mailed check,1,5,0,1
CUST102658,44.0,Male,28,82.3,2396.59,Month-to-month,Electronic check,2,8,0,1
CUST102659,50.0,Female,0,67.15,67.15,One year,Credit card,3,6,1,0
CUST102660,26.0,Female,32,63.23,1937.93,Two year,Mailed check,0,6,1,0
CUST102661,29.0,Male,16,80.17,1111.87,Two year,Electronic check,3,7,0,0
CUST102662,50.0,Female,40,32.65,1260.58,One year,Credit card,1,1,0,1
CUST102663,29.0,Male,72,80.48,4992.64,Month-to-month,Bank transfer,0,8,0,0
CUST102664,48.0,Female,62,71.75,4108.47,Month-to-month,Credit card,1,7,1,0
CUST102665,23.0,Male,58,69.99,4046.1,Month-to-month,Bank transfer,0,5,1,0
CUST102666,54.0,Female,17,33.46,527.53,One year,Bank transfer,3,1,1,1
CUST102667,25.0,Female,11,50.58,568.26,Month-to-month,Credit card,2,4,1,1
CUST102668,50.0,Female,15,52.97,838.64,Two year,Electronic check,1,6,1,0
CUST102669,51.0,Female,28,68.75,1838.59,Two year,Credit card,2,6,0,0
CUST102670,32.0,Female,52,31.58,1765.38,One year,Bank transfer,2,1,0,0
CUST102671,50.0,Female,6,15.0,78.3,Month-to-month,Electronic check,0,2,1,1
CUST102672,46.0,Female,60,60.01,3816.74,Two year,Mailed check,1,5,0,0
CUST102673,34.0,Female,41,54.67,2369.55,One year,Electronic check,0,5,1,0
CUST102674,28.0,Female,72,56.23,3767.18,Month-to-month,Bank transfer,1,5,1,0
CUST102675,18.0,Male,51,58.74,2770.1,One year,Mailed check,3,6,0,0
CUST102676,47.0,Female,8,40.81,302.41,Month-to-month,Credit card,2,3,0,1
CUST102677,20.0,Male,3,77.14,243.65,Month-to-month,Electronic check,1,6,5,1
CUST102678,43.0,Female,3,38.43,121.97,One year,Bank transfer,1,3,0,0
CUST102679,38.0,Male,8,73.72,549.91,One year,Electronic check,3,6,2,1
CUST102680,52.0,Female,23,75.55,1734.43,Month-to-month,Bank transfer,1,8,0,1
CUST102681,38.0,Male,39,56.07,1934.67,Month-to-month,Bank transfer,0,4,0,0
CUST102682,37.0,Male,55,66.01,3511.45,Two year,Bank transfer,2,6,1,0
CUST102683,52.0,Male,23,84.82,2145.36,Month-to-month,Credit card,2,8,0,0
CUST102684,47.0,Female,0,82.06,82.06,Month-to-month,Credit card,2,8,1,1
CUST102685,46.0,Male,5,55.13,299.6,Month-to-month,Electronic check,0,4,3,0
CUST102686,49.0,Male,3,61.46,194.72,Month-to-month,Electronic check,1,8,1,0
CUST102687,21.0,Female,11,30.64,368.4,One year,Bank transfer,0,3,0,0
CUST102688,53.0,Female,17,61.34,933.18,Two year,Mailed check,1,5,0,0
CUST102689,51.0,Male,1,25.65,23.17,Month-to-month,Electronic check,0,3,2,1
CUST102690,28.0,Male,10,21.76,185.88,Month-to-month,Bank transfer,3,1,1,0
CUST102691,39.0,Male,5,57.57,296.82,Month-to-month,Mailed check,2,5,0,1
CUST102692,41.0,Female,25,59.37,1500.61,Month-to-month,Mailed check,2,6,0,0
CUST102693,40.0,Male,15,60.47,811.37,Two year,Credit card,3,6,0,0
CUST102694,47.0,Male,16,68.17,1142.84,Two year,Mailed check,0,6,2,1
CUST102695,62.0,Male,13,74.07,890.5,One year,Electronic check,0,6,1,0
CUST102696,57.0,Male,72,58.33,3711.53,Two year,Electronic check,2,6,0,0
CUST102697,24.0,Female,6,37.4,214.45,One year,,1,3,0,0
CUST102698,51.0,Male,17,68.15,1011.12,Two year,Credit card,4,7,2,0
CUST102699,61.0,Male,32,30.63,897.64,Month-to-month,Bank transfer,2,4,0,0
CUST102700,47.0,Male,20,75.13,1416.7,Month-to-month,Mailed check,3,7,0,1
CUST102701,57.0,Male,63,49.48,3313.52,Two year,Credit card,0,3,0,0
CUST102702,70.0,Male,11,42.13,485.74,Month-to-month,Bank transfer,1,2,1,0
CUST102703,56.0,Female,15,75.03,1081.21,Two year,Credit card,2,8,1,0
CUST102704,45.0,Female,2,63.99,131.97,One year,Bank transfer,2,7,0,0
CUST102705,57.0,Female,23,42.17,962.31,Two year,Mailed check,4,3,0,0
CUST102706,44.0,Female,8,88.63,663.1,Month-to-month,Mailed check,3,8,0,1
CUST102707,42.0,Female,4,59.24,244.42,One year,Electronic check,1,5,1,0
CUST102708,37.0,Male,19,68.31,,One year,Electronic check,1,6,0,0
CUST102709,64.0,Female,18,51.13,924.73,Two year,Credit card,1,3,2,0
CUST102710,31.0,Female,2,68.09,136.79,Month-to-month,Credit card,2,7,0,1
CUST102711,63.0,Female,29,48.24,1427.98,One year,Bank transfer,0,4,0,0
CUST102712,49.0,Female,23,87.08,1894.96,Two year,Mailed check,1,7,1,0
CUST102713,22.0,Male,5,64.43,343.82,Month-to-month,Electronic check,1,6,0,1
CUST102714,47.0,Female,15,63.86,853.08,One year,Electronic check,1,7,0,1
CUST102715,18.0,Female,31,20.65,685.58,Two year,Mailed check,2,1,0,1
CUST102716,51.0,Female,18,26.49,446.1,One year,Mailed check,0,2,0,0
CUST102717,54.0,Male,12,221.32,643.6,Two year,Bank transfer,2,5,1,0
CUST102718,34.0,Male,9,42.83,385.47,Month-to-month,Electronic check,1,4,0,1
CUST102719,44.0,Male,23,36.17,785.32,Two year,Credit card,0,2,0,0
CUST102720,69.0,Female,67,36.11,2549.71,Two year,Mailed check,0,3,0,0
CUST102721,35.0,Male,27,17.01,439.84,One year,Credit card,0,2,0,0
CUST102722,27.0,Male,2,68.45,139.25,Month-to-month,Mailed check,1,6,0,0
CUST102723,63.0,Female,15,67.19,934.34,One year,Electronic check,1,6,1,0
CUST102724,69.0,Male,53,30.14,1441.45,Month-to-month,Credit card,1,1,1,0
CUST102725,42.0,Female,2,76.62,145.12,Month-to-month,Bank transfer,3,8,0,1
CUST102726,56.0,Male,72,27.76,2002.12,Two year,Mailed check,1,2,0,0
CUST102727,61.0,Female,71,77.21,5559.95,Month-to-month,Mailed check,4,7,0,0
CUST102728,32.0,Female,2,46.15,91.8,Month-to-month,Electronic check,1,2,1,1
CUST102729,35.0,Female,65,66.09,4712.61,Two year,Bank transfer,4,6,0,0
CUST102730,59.0,Female,11,85.4,960.79,Month-to-month,Credit card,2,8,2,1
CUST102731,66.0,Male,45,39.43,1921.41,One year,Electronic check,4,3,1,0
CUST102732,50.0,Male,13,29.65,339.0,Month-to-month,Electronic check,0,3,1,1
CUST102733,30.0,Male,14,65.74,796.43,One year,Credit card,3,5,1,0
CUST102734,70.0,Female,24,81.27,1809.56,Two year,Electronic check,3,7,1,0
CUST102735,35.0,Female,36,79.69,2536.48,Two year,Bank transfer,1,7,1,0
CUST102736,37.0,Male,1,40.54,39.79,Month-to-month,Mailed check,1,3,0,0
CUST102737,47.0,Female,22,38.78,835.88,Month-to-month,Bank transfer,3,2,0,0
CUST102738,64.0,Male,5,33.15,164.72,Month-to-month,Mailed check,0,1,0,0
CUST102739,54.0,Female,10,54.96,569.55,Month-to-month,Electronic check,2,3,3,1
CUST102740,48.0,Female,10,81.91,895.14,Two year,Electronic check,3,7,0,0
CUST102741,48.0,Male,15,74.51,1195.4,Month-to-month,Bank transfer,4,7,0,1
CUST102742,43.0,Male,10,55.53,488.44,Month-to-month,Bank transfer,2,6,1,1
CUST102743,50.0,Male,3,67.25,188.56,Month-to-month,Bank transfer,2,6,1,1
CUST102744,18.0,Female,4,60.05,219.53,Month-to-month,Bank transfer,1,5,0,1
CUST102745,38.0,Female,1,87.67,78.39,One year,Electronic check,0,8,0,1
CUST102746,45.0,Male,15,68.83,1018.18,Two year,Electronic check,2,5,0,0
CUST102747,26.0,Male,72,33.24,2365.32,Two year,Credit card,2,2,1,0
CUST102748,47.0,Male,3,58.81,159.99,Month-to-month,Mailed check,3,3,4,0
CUST102749,39.0,Female,70,27.93,2009.79,Month-to-month,Electronic check,0,3,1,0
CUST102750,67.0,Female,32,61.35,2028.43,One year,Electronic check,1,5,1,1
CUST102751,64.0,Male,24,35.61,730.93,Two year,Electronic check,1,3,0,0
CUST102752,35.0,Female,25,18.74,444.58,Two year,Electronic check,1,2,0,0
CUST102753,40.0,Female,42,24.39,1098.68,One year,Credit card,1,1,0,0
CUST102754,41.0,Male,3,70.34,206.82,One year,Credit card,0,8,2,0
CUST102755,36.0,Male,17,64.71,1030.66,Two year,Credit card,5,6,0,0
CUST102756,45.0,Female,29,34.28,908.05,Two year,Credit card,0,2,1,0
CUST102757,31.0,Female,21,50.95,974.55,One year,Credit card,0,3,1,0
CUST102758,26.0,Male,43,21.94,825.44,Two year,Mailed check,1,2,2,0
CUST102759,51.0,Male,2,73.27,154.5,Month-to-month,Electronic check,1,6,0,0
CUST102760,51.0,Male,28,50.78,1239.37,Two year,Credit card,0,4,3,0
CUST102761,31.0,Female,18,82.23,1366.28,Two year,Electronic check,1,7,0,1
CUST102762,55.0,Male,11,62.55,592.7,Month-to-month,Electronic check,1,6,0,1
CUST102763,33.0,Male,10,63.34,662.12,One year,Electronic check,2,7,0,1
CUST102764,46.0,Female,23,56.26,1112.59,Two year,Mailed check,1,6,1,0
CUST102765,53.0,Female,53,39.67,1949.19,Month-to-month,Electronic check,3,4,2,1
CUST102766,42.0,Male,16,45.82,728.23,One year,Electronic check,0,3,0,1
CUST102767,48.0,Male,42,53.82,2152.82,Month-to-month,Mailed check,1,3,0,0
CUST102768,35.0,Female,12,77.48,855.91,Two year,Credit card,0,8,1,1
CUST102769,39.0,Male,3,31.03,85.53,One year,Bank transfer,1,1,2,0
CUST102770,39.0,Male,2,53.81,112.94,Month-to-month,Credit card,1,6,0,1
CUST102771,32.0,Female,1,35.44,38.75,Month-to-month,Electronic check,6,2,0,1
CUST102772,40.0,Male,11,31.35,323.13,Month-to-month,Electronic check,2,1,1,0
CUST102773,20.0,Female,10,30.42,261.55,Month-to-month,Bank transfer,0,3,2,1
CUST102774,35.0,Female,30,40.37,1040.51,Month-to-month,Mailed check,3,3,2,0
CUST102775,38.0,Male,33,87.73,3010.32,One year,Bank transfer,1,8,0,1
CUST102776,38.0,Male,1,58.53,57.83,Month-to-month,,1,8,0,0
CUST102777,39.0,Female,6,92.68,581.6,Month-to-month,Bank transfer,1,8,0,1
CUST102778,41.0,Female,8,60.83,498.5,One year,Credit card,0,5,0,0
CUST102779,49.0,Female,19,31.73,649.22,Two year,Mailed check,1,1,0,0
CUST102780,54.0,Female,4,38.7,165.86,One year,Electronic check,1,3,1,1
CUST102781,33.0,Male,3,36.22,113.78,One year,Bank transfer,1,4,2,0
CUST102782,25.0,Female,69,78.27,5232.12,Month-to-month,Electronic check,1,7,0,0
CUST102783,27.0,Male,39,57.34,2073.08,One year,Electronic check,2,5,2,0
CUST102784,35.0,Male,5,34.26,167.32,Month-to-month,Electronic check,2,2,1,1
CUST102785,37.0,Male,13,82.7,1048.78,Two year,Mailed check,3,7,1,1
CUST102786,31.0,Male,11,64.1,706.91,Two year,Electronic check,3,5,0,1
CUST102787,24.0,Female,38,97.37,3317.19,Two year,Electronic check,2,8,0,0
CUST102788,36.0,Male,17,67.23,1158.8,Two year,Bank transfer,3,6,2,0
CUST102789,45.0,Male,3,60.47,174.91,Month-to-month,Bank transfer,2,6,0,1
CUST102790,50.0,Male,32,32.49,1044.93,One year,Bank transfer,1,2,0,0
CUST102791,34.0,Female,12,53.33,582.3,One year,Bank transfer,0,4,0,0
CUST102792,36.0,Female,7,42.13,282.7,Month-to-month,Electronic check,2,2,0,1
CUST102793,29.0,Male,11,15.0,,Month-to-month,Electronic check,2,1,0,1
CUST102794,42.0,Male,17,74.07,1345.86,Two year,Electronic check,0,7,0,0
CUST102795,30.0,Male,10,46.88,455.67,Month-to-month,Credit card,2,2,0,0
CUST102796,50.0,Female,7,32.08,203.51,Month-to-month,Bank transfer,1,2,2,1
CUST102797,18.0,Female,12,65.45,675.68,One year,Electronic check,2,5,1,0
CUST102798,37.0,Female,0,53.94,53.94,Month-to-month,Electronic check,3,4,0,0
CUST102799,46.0,Female,36,41.65,1354.95,One year,Credit card,2,2,1,0
CUST102800,45.0,Male,4,19.52,85.68,Month-to-month,Bank transfer,1,1,0,0
CUST102801,80.0,Female,1,51.56,50.71,Month-to-month,Credit card,0,5,0,1
CUST102802,47.0,Female,25,50.16,1156.49,Two year,Electronic check,2,4,2,1
CUST102803,28.0,Male,36,37.74,1378.23,One year,Electronic check,3,4,1,0
CUST102804,41.0,Male,40,39.84,1464.21,Two year,Credit card,2,3,0,0
CUST102805,18.0,Female,16,68.02,1148.25,Two year,Bank transfer,1,6,1,1
CUST102806,41.0,Female,6,88.28,491.04,One year,Bank transfer,3,7,0,1
CUST102807,30.0,Male,32,29.22,1025.8,Two year,Bank transfer,1,1,1,0
CUST102808,55.0,Female,29,71.0,2061.65,One year,Bank transfer,2,6,1,1
CUST102809,34.0,Female,7,67.32,500.03,Month-to-month,Bank transfer,1,5,1,1
CUST102810,40.0,Male,56,50.28,2444.58,One year,Electronic check,3,5,0,1
CUST102811,33.0,Male,3,24.68,69.38,Month-to-month,Mailed check,2,1,0,0
CUST102812,66.0,Male,72,69.4,5168.55,Two year,Credit card,4,4,0,0
CUST102813,38.0,Female,47,81.37,3877.03,Two year,Electronic check,2,8,0,0
CUST102814,68.0,Male,28,42.93,1080.11,Month-to-month,Mailed check,3,2,0,0
CUST102815,53.0,Male,67,33.71,2120.91,Month-to-month,Bank transfer,2,1,0,0
CUST102816,49.0,Female,31,46.18,1311.13,Month-to-month,Credit card,1,5,2,0
CUST102817,47.0,Female,5,68.48,343.54,Month-to-month,,4,6,0,1
CUST102818,48.0,Male,14,75.17,985.18,Two year,Mailed check,2,7,0,0
CUST102819,18.0,Male,2,28.64,53.11,One year,Credit card,2,1,1,0
CUST102820,38.0,Male,12,43.97,475.85,Two year,Credit card,1,4,0,0
CUST102821,54.0,Female,32,65.06,1982.52,Month-to-month,Bank transfer,3,7,0,1
CUST102822,41.0,Female,12,70.19,757.1,One year,Mailed check,3,7,3,1
CUST102823,22.0,Male,10,73.22,798.57,Month-to-month,Electronic check,2,7,0,0
CUST102824,41.0,Female,22,51.48,1006.42,One year,Bank transfer,1,3,0,0
CUST102825,66.0,Female,49,88.54,4678.27,Two year,Credit card,3,7,1,0
CUST102826,59.0,Female,1,53.17,50.89,Month-to-month,Credit card,1,3,0,1
CUST102827,41.0,Female,12,40.88,463.32,Two year,Electronic check,1,2,0,0
CUST102828,55.0,Male,4,25.97,94.31,Month-to-month,Mailed check,1,2,1,0
CUST102829,37.0,Male,29,70.73,2069.51,Month-to-month,Mailed check,0,7,0,0
CUST102830,18.0,Female,3,51.68,158.36,Month-to-month,Credit card,0,4,1,0
CUST102831,29.0,Female,26,60.94,1531.98,One year,Bank transfer,2,6,1,0
CUST102832,64.0,Female,8,38.62,266.92,One year,Mailed check,2,2,1,1
CUST102833,38.0,Male,5,47.76,257.82,Month-to-month,Electronic check,2,3,0,1
CUST102834,39.0,Female,66,54.29,3923.83,Two year,Bank transfer,1,4,1,0
CUST102835,38.0,Female,0,82.2,82.2,One year,Electronic check,1,7,2,1
CUST102836,69.0,Male,14,42.76,600.68,One year,Credit card,3,4,0,0
CUST102837,65.0,Male,1,57.46,55.31,One year,Bank transfer,0,4,1,0
CUST102838,73.0,Female,16,20.43,304.15,One year,Mailed check,2,1,1,1
CUST102839,40.0,Female,17,58.47,864.11,Two year,Mailed check,1,6,1,1
CUST102840,46.0,Male,9,78.26,679.0,One year,Credit card,1,7,0,0
CUST102841,21.0,Female,3,75.73,239.59,Two year,Electronic check,2,6,2,0
CUST102842,63.0,Male,11,37.9,356.14,Month-to-month,Electronic check,3,2,1,0
CUST102843,26.0,Male,27,82.17,2208.67,One year,Credit card,1,8,0,0
CUST102844,45.0,Female,37,68.48,2711.61,Month-to-month,Credit card,4,6,1,1
CUST102845,27.0,Female,18,59.09,961.92,Month-to-month,Credit card,2,5,2,0
CUST102846,34.0,Female,21,32.99,620.61,Two year,Electronic check,1,3,1,0
CUST102847,30.0,Female,5,24.06,125.48,Two year,Electronic check,4,2,0,0
CUST102848,33.0,Male,8,73.37,536.35,Month-to-month,Electronic check,1,7,2,1
CUST102849,34.0,Female,4,66.64,239.37,Month-to-month,Electronic check,2,6,0,1
